locatie.message.id;locatie.code;locatie.naam;coordinatenstelsel;geometriepunt.x;geometriepunt.y;tijdstip;statuswaarde;bemonsteringshoogte;referentievlak;opdrachtgevendeinstantie;kwaliteitswaarde.code;parameter.wat.omschrijving;bemonsteringsapparaat.code;bemonsteringsapparaat.omschrijving;bemonsteringssoort.code;bemonsteringssoort.omschrijving;biotaxon.code;biotaxon.omschrijving;biotaxontype.code;biotaxontype.omschrijving;compartiment.code;compartiment.omschrijving;eenheid.code;eenheid.omschrijving;grootheid.code;grootheid.omschrijving;typering.code;typering.omschrijving;hoedanigheid.code;hoedanigheid.omschrijving;meetapparaat.code;meetapparaat.omschrijving;orgaan.code;orgaan.omschrijving;parameter.code;parameter.omschrijving;typering.code.1;typering.omschrijving.1;groepering.code;groepering.omschrijving;waardebepalingstechniek.code;waardebepalingstechniek.omschrijving;waardebepalingsmethode.code;waardebepalingsmethode.omschrijving;waardebewerkingsmethode.code;waardebewerkingsmethode.omschrijving;numeriekewaarde;alphanumeriekewaarde
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2020-09-07T10:41:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.01;+.1E-01
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2020-10-05T11:22:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.154;+.154E+00
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2020-11-02T10:52:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.404;+.404E+00
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2020-11-30T11:07:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.523;+.523E+00
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2020-12-21T11:37:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.588;+.588E+00
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2015-04-02T12:12:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;33;Emmer;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.554;+.554E+00
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2015-01-06T11:40:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.795;+.795E+00
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2015-02-04T09:40:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;1.16;+.116E+01
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2015-03-04T08:59:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.863;+.863E+00
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2015-04-16T07:58:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.324;+.324E+00
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2015-04-30T13:15:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.597;+.597E+00
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2015-05-11T09:31:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.01;+.1E-01
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2015-05-26T07:04:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.0143;+.143E-01
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2015-06-08T11:33:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.01;+.1E-01
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2015-06-25T07:54:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.01;+.1E-01
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2015-07-07T09:47:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.01;+.1E-01
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2015-07-21T11:32:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.0399;+.399E-01
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2015-08-03T08:48:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.01;+.1E-01
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2015-08-19T16:32:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.0121;+.121E-01
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2015-08-31T08:51:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.0626;+.626E-01
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2015-09-15T10:04:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.0424;+.424E-01
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2015-10-13T10:10:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.105;+.105E+00
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2015-11-09T14:14:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.228;+.228E+00
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2015-12-09T09:09:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.694;+.694E+00
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2016-01-04T14:06:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.768;+.768E+00
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2016-02-04T15:18:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;1.37;+.137E+01
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2016-03-01T08:51:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;1.27;+.127E+01
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2016-03-28T10:26:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.672;+.672E+00
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2016-04-12T10:00:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.444;+.444E+00
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2016-04-25T08:31:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.132;+.132E+00
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2016-05-10T08:28:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.01;+.1E-01
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2016-05-23T10:32:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.01;+.1E-01
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2016-06-06T09:44:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.01;+.1E-01
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2016-06-21T07:56:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.0194;+.194E-01
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2016-07-07T15:13:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.0107;+.107E-01
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2016-07-19T06:46:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.01;+.1E-01
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2016-08-04T11:05:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.0338;+.338E-01
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2016-08-15T11:07:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.0276;+.276E-01
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2016-08-29T09:48:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.01;+.1E-01
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2016-09-12T06:55:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.0484;+.484E-01
